id,reaction,rheaID,reducing_agent,substrates,products,participants,chebis
P08682,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P08682,"(5Z,8Z,11Z)-eicosatrienoate + O2 + reduced [NADPH--hemoprotein reductase] = 19-hydroxy-(5Z,8Z,11Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:50076,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z)-eicosatrienoate']","['19-hydroxy-(5Z,8Z,11Z)-eicosatrienoate']","['(5Z,8Z,11Z)-eicosatrienoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '19-hydroxy-(5Z,8Z,11Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:78043', 'CHEBI:132024']"
P08682,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 19-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:39787,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['19-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '19-hydroxy-(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:76636']"
P08682,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 21-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:50088,reduced [NADPH--hemoprotein reductase],"['(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate']","['21-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate']","['(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '21-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:77016', 'CHEBI:132025']"
P08682,dodecanoate + O2 + reduced [NADPH--hemoprotein reductase] = 11-hydroxydodecanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:39751,reduced [NADPH--hemoprotein reductase],['dodecanoate'],['11-hydroxydodecanoate'],"['dodecanoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '11-hydroxydodecanoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:18262', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:76628']"
P08682,O2 + reduced [NADPH--hemoprotein reductase] + tetradecanoate = 13-hydroxytetradecanoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50096,reduced [NADPH--hemoprotein reductase],['tetradecanoate'],['13-hydroxytetradecanoate'],"['O2', 'reduced [NADPH--hemoprotein reductase]', 'tetradecanoate', '13-hydroxytetradecanoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30807', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:132031']"
P08682,4-nitrophenol + H(+) + NADPH + O2 = 4-nitrocatechol + H2O + NADP(+),RHEA:26205,NADPH,['4-nitrophenol'],['4-nitrocatechol'],"['4-nitrophenol', 'H(+)', 'NADPH', 'O2', '4-nitrocatechol', 'H2O', 'NADP(+)']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57730', 'CHEBI:57783', 'CHEBI:57917', 'CHEBI:58349']"
P08683,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P08683,"O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 2alpha,17beta-dihydroxyandrost-4-en-3-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:65276,reduced [NADPH--hemoprotein reductase],['testosterone'],"['2alpha,17beta-dihydroxyandrost-4-en-3-one']","['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '2alpha,17beta-dihydroxyandrost-4-en-3-one', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:83025']"
P08683,"O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 16alpha,17beta-dihydroxyandrost-4-en-3-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53196,reduced [NADPH--hemoprotein reductase],['testosterone'],"['16alpha,17beta-dihydroxyandrost-4-en-3-one']","['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '16alpha,17beta-dihydroxyandrost-4-en-3-one', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:34172', 'CHEBI:57618', 'CHEBI:58210']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49884,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131975']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (8S,9R)-epoxy-(5Z,11Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49928,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(8S,9R)-epoxy-(5Z,11Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(8S,9R)-epoxy-(5Z,11Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131974']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49880,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131970']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49876,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131969']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49860,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131965']"
P08683,"(5Z,8Z,11Z,14Z)-eicosatetraenoate + O2 + reduced [NADPH--hemoprotein reductase] = (14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:49856,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate']","['(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:32395', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:131964']"
P08683,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 8,9-epoxy-(5Z,11Z,14Z,17Z)-eicosatetraenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:52168,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['8,9-epoxy-(5Z,11Z,14Z,17Z)-eicosatetraenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '8,9-epoxy-(5Z,11Z,14Z,17Z)-eicosatetraenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:136439']"
P08683,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 11,12-epoxy-(5Z,8Z,14Z,17Z)-eicosatetraenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:52172,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['11,12-epoxy-(5Z,8Z,14Z,17Z)-eicosatetraenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '11,12-epoxy-(5Z,8Z,14Z,17Z)-eicosatetraenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:136441']"
P08683,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = 14,15-epoxy-(5Z,8Z,11Z,17Z)-eicosatetraenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:52176,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['14,15-epoxy-(5Z,8Z,11Z,17Z)-eicosatetraenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '14,15-epoxy-(5Z,8Z,11Z,17Z)-eicosatetraenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:136443']"
P08683,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = (17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:39783,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['(17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:76635']"
P08683,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + O2 + reduced [NADPH--hemoprotein reductase] = (17R,18S)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:39779,reduced [NADPH--hemoprotein reductase],"['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate']","['(17R,18S)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate']","['(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(17R,18S)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:58562', 'CHEBI:76634']"
P08684,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P08684,17beta-estradiol + O2 + reduced [NADPH--hemoprotein reductase] = 2-hydroxy-17beta-estradiol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47212,reduced [NADPH--hemoprotein reductase],['17beta-estradiol'],['2-hydroxy-17beta-estradiol'],"['17beta-estradiol', 'O2', 'reduced [NADPH--hemoprotein reductase]', '2-hydroxy-17beta-estradiol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16469', 'CHEBI:28744', 'CHEBI:57618', 'CHEBI:58210']"
P08684,17beta-estradiol + O2 + reduced [NADPH--hemoprotein reductase] = 4-hydroxy-17beta-estradiol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47280,reduced [NADPH--hemoprotein reductase],['17beta-estradiol'],['4-hydroxy-17beta-estradiol'],"['17beta-estradiol', 'O2', 'reduced [NADPH--hemoprotein reductase]', '4-hydroxy-17beta-estradiol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16469', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:62845']"
P08684,"17beta-estradiol + O2 + reduced [NADPH--hemoprotein reductase] = 16alpha,17beta-estriol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:47332,reduced [NADPH--hemoprotein reductase],['17beta-estradiol'],"['16alpha,17beta-estriol']","['17beta-estradiol', 'O2', 'reduced [NADPH--hemoprotein reductase]', '16alpha,17beta-estriol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16469', 'CHEBI:27974', 'CHEBI:57618', 'CHEBI:58210']"
P08684,"17beta-estradiol + O2 + reduced [NADPH--hemoprotein reductase] = 16beta,17beta-estriol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:47336,reduced [NADPH--hemoprotein reductase],['17beta-estradiol'],"['16beta,17beta-estriol']","['17beta-estradiol', 'O2', 'reduced [NADPH--hemoprotein reductase]', '16beta,17beta-estriol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16469', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:87620']"
P08684,estrone + O2 + reduced [NADPH--hemoprotein reductase] = 2-hydroxyestrone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47208,reduced [NADPH--hemoprotein reductase],['estrone'],['2-hydroxyestrone'],"['estrone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '2-hydroxyestrone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:1156', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17263', 'CHEBI:57618', 'CHEBI:58210']"
P08684,estrone + O2 + reduced [NADPH--hemoprotein reductase] = 4-hydroxyestrone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47292,reduced [NADPH--hemoprotein reductase],['estrone'],['4-hydroxyestrone'],"['estrone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '4-hydroxyestrone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17263', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:87602']"
P08684,estrone + O2 + reduced [NADPH--hemoprotein reductase] = 16alpha-hydroxyestrone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47204,reduced [NADPH--hemoprotein reductase],['estrone'],['16alpha-hydroxyestrone'],"['estrone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '16alpha-hydroxyestrone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:776', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17263', 'CHEBI:57618', 'CHEBI:58210']"
P08684,O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 1beta-hydroxytestosterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:53260,reduced [NADPH--hemoprotein reductase],['testosterone'],['1beta-hydroxytestosterone'],"['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '1beta-hydroxytestosterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137076']"
P08684,O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 2beta-hydroxytestosterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:53264,reduced [NADPH--hemoprotein reductase],['testosterone'],['2beta-hydroxytestosterone'],"['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '2beta-hydroxytestosterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137077']"
P08684,"O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 6beta,17beta-dihydroxyandrost-4-en-3-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:46296,reduced [NADPH--hemoprotein reductase],['testosterone'],"['6beta,17beta-dihydroxyandrost-4-en-3-one']","['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '6beta,17beta-dihydroxyandrost-4-en-3-one', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:34477', 'CHEBI:57618', 'CHEBI:58210']"
P08684,"O2 + reduced [NADPH--hemoprotein reductase] + testosterone = 11beta,17beta-dihydroxyandrost-4-ene-3-one + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53444,reduced [NADPH--hemoprotein reductase],['testosterone'],"['11beta,17beta-dihydroxyandrost-4-ene-3-one']","['O2', 'reduced [NADPH--hemoprotein reductase]', 'testosterone', '11beta,17beta-dihydroxyandrost-4-ene-3-one', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17347', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:81481']"
P08684,"17beta-hydroxy-5alpha-androstan-3-one + O2 + reduced [NADPH--hemoprotein reductase] = 17beta,18-dihydroxy-3-oxo-5alpha-androstanone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53212,reduced [NADPH--hemoprotein reductase],['17beta-hydroxy-5alpha-androstan-3-one'],"['17beta,18-dihydroxy-3-oxo-5alpha-androstanone']","['17beta-hydroxy-5alpha-androstan-3-one', 'O2', 'reduced [NADPH--hemoprotein reductase]', '17beta,18-dihydroxy-3-oxo-5alpha-androstanone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16330', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137037']"
P08684,"17beta-hydroxy-5alpha-androstan-3-one + O2 + reduced [NADPH--hemoprotein reductase] = 17beta,19-dihydroxy-3-oxo-5alpha-androstanone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:53200,reduced [NADPH--hemoprotein reductase],['17beta-hydroxy-5alpha-androstan-3-one'],"['17beta,19-dihydroxy-3-oxo-5alpha-androstanone']","['17beta-hydroxy-5alpha-androstan-3-one', 'O2', 'reduced [NADPH--hemoprotein reductase]', '17beta,19-dihydroxy-3-oxo-5alpha-androstanone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16330', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:137031']"
P08684,"androst-4-ene-3,17-dione + O2 + reduced [NADPH--hemoprotein reductase] = 6beta-hydroxyandrost-4-ene-3,17-dione + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:47256,reduced [NADPH--hemoprotein reductase],"['androst-4-ene-3,17-dione']","['6beta-hydroxyandrost-4-ene-3,17-dione']","['androst-4-ene-3,17-dione', 'O2', 'reduced [NADPH--hemoprotein reductase]', '6beta-hydroxyandrost-4-ene-3,17-dione', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16422', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:87571']"
P08684,O2 + progesterone + reduced [NADPH--hemoprotein reductase] = 6beta-hydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47252,reduced [NADPH--hemoprotein reductase],['progesterone'],['6beta-hydroxyprogesterone'],"['O2', 'progesterone', 'reduced [NADPH--hemoprotein reductase]', '6beta-hydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17026', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:62117']"
P08684,O2 + progesterone + reduced [NADPH--hemoprotein reductase] = 16alpha-hydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:47260,reduced [NADPH--hemoprotein reductase],['progesterone'],['16alpha-hydroxyprogesterone'],"['O2', 'progesterone', 'reduced [NADPH--hemoprotein reductase]', '16alpha-hydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15826', 'CHEBI:17026', 'CHEBI:57618', 'CHEBI:58210']"
P08684,cortisone + O2 + reduced [NADPH--hemoprotein reductase] = 6beta-hydroxycortisone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:55832,reduced [NADPH--hemoprotein reductase],['cortisone'],['6beta-hydroxycortisone'],"['cortisone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '6beta-hydroxycortisone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16962', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:139269']"
